Product ,,,Item Categorization,,,,,,,,,,Item Specs,,,,,,,,,,,,,,,Images,Pricing,,
SKU,SKU #,Product Satus,Product type,Style (Pattern),Category,Category (Trim),Collection,Usage,Color 1,Color 2,Fire Code,Min Order Qty.,Content,Cleaning Code,Finish,Style,Usage2,Repeat,Width (inches),Abrasion,Category2,Direction,Fire Code2,Color,Weight,Collection2,Roll size,File Name,Price Level 1,Price Level 3,Price Level 5
Americas Caribbean,00875,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Multi,,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Caribbean,,Avenue Collection,27.5 yds (25 m),Americas-Carribean.jpg,$11.69,$13.83,$23.38
Americas Coral,00876,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Neutral,Red,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Coral,,Avenue Collection,27.5 yds (25 m),Americas-Coral.jpg,$11.69,$13.83,$23.38
Americas Cream,00877,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Black,,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Cream,,Avenue Collection,27.5 yds (25 m),Americas-Cream.jpg,$11.69,$13.83,$23.38
Americas Grain,00878,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,White,Gold,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Grain,,Avenue Collection,27.5 yds (25 m),Americas-Grain.jpg,$11.69,$13.83,$23.38
Americas Ice,00879,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Grey,White,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Ice,,Avenue Collection,27.5 yds (25 m),Americas-Ice.jpg,$11.69,$13.83,$23.38
Americas Linen,00880,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Yellow,Orange,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Linen,,Avenue Collection,27.5 yds (25 m),Americas-Linen.jpg,$11.69,$13.83,$23.38
Americas Navy,00881,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Blue,,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Navy,,Avenue Collection,27.5 yds (25 m),Americas-Navy.jpg,$11.69,$13.83,$23.38
Americas Slate,00882,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Multi,,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Slate,,Avenue Collection,27.5 yds (25 m),Americas-Slate.jpg,$11.69,$13.83,$23.38
Americas Spa,00883,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Green,Brown,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Spa,,Avenue Collection,27.5 yds (25 m),Americas-Spa.jpg,$11.69,$13.83,$23.38
Americas Spice,00884,Current,Trim,Geometric,,Tapes/Braids,Avenue Collection,Multi-purpose,Neutral,Red,,27.5,80% Rayon / 20% Acrylic,S,,,Multi-purpose,,2,,,,,Spice,,Avenue Collection,27.5 yds (25 m),Americas-Spice.jpg,$11.69,$13.83,$23.38
Amiens Col. Cinnabar,00885,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Multi,,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Cinnabar,,Elegant Dream,27.5 yds (25 m),Amiens-Cinnabar.jpg,$5.29,$6.57,$10.58
Amiens Col. Field,00886,Discontinued,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,,,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Field,,Elegant Dream,27.5 yds (25 m),,$5.29,$6.57,$10.58
Amiens Col. Fountain,00887,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Brown,Teal,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Fountain,,Elegant Dream,27.5 yds (25 m),Amiens-Fountain.jpg,$5.29,$6.57,$10.58
Amiens Col. Ink,00888,Discontinued,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,,,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Ink,,Elegant Dream,27.5 yds (25 m),,$5.29,$6.57,$10.58
Amiens Col. Java,00889,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Multi,,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Java,,Elegant Dream,27.5 yds (25 m),Amiens-Java.jpg,$5.29,$6.57,$10.58
Amiens Col. Jewel,00890,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Gold,Red,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Jewel,,Elegant Dream,27.5 yds (25 m),Amiens-Jewel.jpg,$5.29,$6.57,$10.58
Amiens Col. Melon,00891,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Pink,Gold,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Melon,,Elegant Dream,27.5 yds (25 m),Amiens-Melon.jpg,$5.29,$6.57,$10.58
Amiens Col. Nutmeg,00892,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Multi,,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Nutmeg,,Elegant Dream,27.5 yds (25 m),Amiens-Nutmeg.jpg,$5.29,$6.57,$10.58
Amiens Col. Wheat,00893,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Gold,,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Wheat,,Elegant Dream,27.5 yds (25 m),Amiens-Wheat.jpg,$5.29,$6.57,$10.58
Amiens Col. Willow,00894,Current,Trim,Solid/Plain,,Brushed Fringe,Elegant Dream,Multi-purpose,Gold,Yellow,,27.5,100% Rayon,,,Solid/Plain,Multi-purpose,,2.75,,,,,Willow,,Elegant Dream,27.5 yds (25 m),Amiens-Willow.jpg,$5.29,$6.57,$10.58
Anchor,00895,Discontinued,Finished Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anna 114""",00896,Discontinued,Fabric,,Sheer,,Anna,Multi-purpose,White,,,40,100% Polyester,,,,Multi-purpose,,114,,Sheer,,,White,,Anna,Approximately 40 yds,,,,
Antiqua Col. Berry,00897,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiqua Col. Camel,00898,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiqua Col. Espresso,00899,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiqua Col. Frappe,00900,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiqua Col. Mocha,00901,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiqua Col. Rusty,00902,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiqua Col. Sage,00903,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antiqua Col. Treasure,00904,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Pearl,00905,Current,Fabric,Contemporary/Modern,Embroidery,,Embroideries By Lomasi,Multi-purpose,Neutral,,,40,70% Polyester / 15% Cotton / 15% Linen,,,,Multi-purpose,"V: 9.89""  H: 9.04""",54,,Embroidery,,,Pearl,,Embroideries By Lomasi,Approximately 40 yds,Lomasi-A-Pearl.jpg,$14.95,$16.95,$29.90
A-Porridge,00906,Current,Fabric,Contemporary/Modern,Embroidery,,Embroideries By Lomasi,Multi-purpose,Neutral,,,40,70% Polyester / 15% Cotton / 15% Linen,,,,Multi-purpose,"V: 9.89""  H: 9.04""",55,,Embroidery,,,Porridge,,Embroideries By Lomasi,Approximately 40 yds,Lomasi-A-Porridge.jpg,$14.95,$16.95,$29.90
ARIEL APRICOT,00907,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Multi,,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Apricot,,Sirenia Collection,27.5 yds (25 m),Ariel-Apricot.jpg,$6.35,$8.49,$12.70
ARIEL BEIGE,00908,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Neutral,Brown,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Beige,,Sirenia Collection,27.5 yds (25 m),Ariel-Beige.jpg,$6.35,$8.49,$12.70
ARIEL GRAIN,00909,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Brown,Yellow,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Grain,,Sirenia Collection,27.5 yds (25 m),Ariel-Grain.jpg,$6.35,$8.49,$12.70
ARIEL ICE,00910,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Multi,,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Ice,,Sirenia Collection,27.5 yds (25 m),Ariel-Ice.jpg,$6.35,$8.49,$12.70
ARIEL LIME,00911,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Green,Teal,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Lime,,Sirenia Collection,27.5 yds (25 m),Ariel-Lime.jpg,$6.35,$8.49,$12.70
ARIEL NAVY,00912,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Blue,White,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Navy,,Sirenia Collection,27.5 yds (25 m),Ariel-Navy.jpg,$6.35,$8.49,$12.70
ARIEL SLATE,00913,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Multi,,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Slate,,Sirenia Collection,27.5 yds (25 m),Ariel-Slate.jpg,$6.35,$8.49,$12.70
ARIEL SPA,00914,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Multi,,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Spa,,Sirenia Collection,27.5 yds (25 m),Ariel-Spa.jpg,$6.35,$8.49,$12.70
ARIEL SUNSET,00915,Current,Trim,Chevron/ Herringbone,,Brushed Fringe,Sirenia Collection,Multi-purpose,Multi,,,27.5,50% Viscose / 50% Cotton,S,,,Multi-purpose,,2,,,,,Sunset,,Sirenia Collection,27.5 yds (25 m),Ariel-Sunset.jpg,$6.35,$8.49,$12.70
Ariel-A-Cream,00916,Current,Fabric,Geometric,Embroidery,,Ariel Collection,Multi-purpose,White,Yellow,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Cream,,Ariel Collection,Approximately 40 yds,Ariel-A-Cream.jpg,$11.69,$13.83,$23.38
Ariel-A-Linen,00917,Current,Fabric,Geometric,Embroidery,,Ariel Collection,Multi-purpose,White,Neutral,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Linen,,Ariel Collection,Approximately 40 yds,Ariel-A-Linen.jpg,$11.69,$13.83,$23.38
Ariel-A-Mocha,00918,Current,Fabric,Geometric,Embroidery,,Ariel Collection,Multi-purpose,Yellow,Brown,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Mocha,,Ariel Collection,Approximately 40 yds,Ariel-A-Mocha.jpg,$11.69,$13.83,$23.38
Ariel-A-Pearl,00919,Current,Fabric,Geometric,Embroidery,,Ariel Collection,Multi-purpose,White,,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Pearl,,Ariel Collection,Approximately 40 yds,Ariel-A-Pearl.jpg,$11.69,$13.83,$23.38
Ariel-A-Sand,00920,Current,Fabric,Geometric,Embroidery,,Ariel Collection,Multi-purpose,White,,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Sand,,Ariel Collection,Approximately 40 yds,Ariel-A-Sand.jpg,$11.69,$13.83,$23.38
Ariel-A-Smoke,00921,Current,Fabric,Geometric,Embroidery,,Ariel Collection,Multi-purpose,Yellow,Gold,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Smoke,,Ariel Collection,Approximately 40 yds,Ariel-A-Smoke.jpg,$11.69,$13.83,$23.38
Ariel-B-Cream,00922,Current,Fabric,,Embroidery,,Ariel Collection,Multi-purpose,White,Yellow,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Cream,,Ariel Collection,Approximately 40 yds,Ariel-B-Cream.jpg,$11.69,$13.83,$23.38
Ariel-B-Linen,00923,Current,Fabric,,Embroidery,,Ariel Collection,Multi-purpose,White,Neutral,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Linen,,Ariel Collection,Approximately 40 yds,Ariel-B-Linen.jpg,$11.69,$13.83,$23.38
Ariel-B-Mocha,00924,Current,Fabric,,Embroidery,,Ariel Collection,Multi-purpose,Yellow,Brown,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Mocha,,Ariel Collection,Approximately 40 yds,Ariel-B-Mocha.jpg,$11.69,$13.83,$23.38
Ariel-B-Pearl,00925,Current,Fabric,,Embroidery,,Ariel Collection,Multi-purpose,White,,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Pearl,,Ariel Collection,Approximately 40 yds,Ariel-B-Pearl.jpg,$11.69,$13.83,$23.38
Ariel-B-Sand,00926,Current,Fabric,,Embroidery,,Ariel Collection,Multi-purpose,White,,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Sand,,Ariel Collection,Approximately 40 yds,Ariel-B-Sand.jpg,$11.69,$13.83,$23.38
Ariel-B-Smoke,00927,Current,Fabric,,Embroidery,,Ariel Collection,Multi-purpose,Neutral,White,,40,100% Polyester,S,,,Multi-purpose,"V: 7.97""  H: 4.93""",55,"20,000",Embroidery,,,Smoke,,Ariel Collection,Approximately 40 yds,Ariel-B-Smoke.jpg,$11.69,$13.83,$23.38
Artisan Col. 1,00928,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artisan Col. 2,00929,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artisan Col. 3,00930,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artisan Col. 4,00931,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artisan Col. 5,00932,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashwan - Leaf,00933,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Green,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Leaf,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Leaf.jpg,$13.95,$16.95,$27.90
Ashwan - Admiral,00934,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Blue,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Admiral,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Admiral.jpg,$13.95,$16.95,$27.90
Ashwan - Amazon,00935,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Teal,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Amazon,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Amazon.jpg,$13.95,$16.95,$27.90
Ashwan - Ballet Pink,00936,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Pink,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Ballet Pink,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Ballet-Pink.jpg,$13.95,$16.95,$27.90
Ashwan - Battleship,00937,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Blue,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Battleship,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Battleship.jpg,$13.95,$16.95,$27.90
Ashwan - Black,00938,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Black,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Black,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Black.jpg,$13.95,$16.95,$27.90
Ashwan - Bone,00939,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,White,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Bone,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Bone.jpg,$13.95,$16.95,$27.90
Ashwan - Cherry,00940,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Neutral,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Cherry,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Cherry.jpg,$13.95,$16.95,$27.90
Ashwan - Coconut,00941,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,White,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Coconut,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Coconut.jpg,$13.95,$16.95,$27.90
Ashwan - Emerald,00942,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Green,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Emerald,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Emerald.jpg,$13.95,$16.95,$27.90
Ashwan - Forest,00943,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Teal,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Forest,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Forest.jpg,$13.95,$16.95,$27.90
Ashwan - Grass,00944,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Green,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Grass,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Grass.jpg,$13.95,$16.95,$27.90
Ashwan - Gray,00945,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Grey,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Gray,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Gray.jpg,$13.95,$16.95,$27.90
Ashwan - Horizon,00946,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Blue,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Horizon,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Horizon.jpg,$13.95,$16.95,$27.90
Ashwan - Ink,00947,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Blue,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Ink,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Ink.jpg,$13.95,$16.95,$27.90
Ashwan - Lagoon,00948,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Teal,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Lagoon,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Lagoon.jpg,$13.95,$16.95,$27.90
Ashwan - Lipstick,00949,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Red,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Lipstick,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Lipstick.jpg,$13.95,$16.95,$27.90
Ashwan - Magenta,00950,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Pink,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Magenta,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Magenta.jpg,$13.95,$16.95,$27.90
Ashwan - Mango,00951,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Yellow,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Mango,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Mango.jpg,$13.95,$16.95,$27.90
Ashwan - Metal,00952,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Grey,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Metal,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Metal.jpg,$13.95,$16.95,$27.90
Ashwan - Mushroom,00953,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Neutral,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Mushroom,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Mushroom.jpg,$13.95,$16.95,$27.90
Ashwan - Ocean,00954,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Blue,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Ocean,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Ocean.jpg,$13.95,$16.95,$27.90
Ashwan - Peking Blue,00955,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Blue,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Peking Blue,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Peking-Blue.jpg,$13.95,$16.95,$27.90
Ashwan - Pigeon,00956,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Silver,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Pigeon,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Pigeon.jpg,$13.95,$16.95,$27.90
Ashwan - Pool,00957,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Teal,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Pool,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Pool.jpg,$13.95,$16.95,$27.90
Ashwan - Slate,00958,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Brown,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Slate,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Slate.jpg,$13.95,$16.95,$27.90
Ashwan - Smoke,00959,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Grey,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Smoke,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Smoke.jpg,$13.95,$16.95,$27.90
Ashwan - Spice,00960,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Orange,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Spice,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Spice.jpg,$13.95,$16.95,$27.90
Ashwan - Steel,00961,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Silver,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Steel,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Steel.jpg,$13.95,$16.95,$27.90
Ashwan - Stone,00962,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Neutral,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Stone,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Stone.jpg,$13.95,$16.95,$27.90
Ashwan - Tapestry,00963,Current,Fabric,Solid/Plain,Velvet,,Ashwan,Multi-purpose,Blue,,NFPA 260,40,100% Polyester,S,,Solid/Plain,Multi-purpose,,58.3,"60,000",Velvet,,NFPA 260,Tapestry,420g/m*m,Ashwan,Approximately 40 yds,Ashwan-Tapestry.jpg,$13.95,$16.95,$27.90
Aspidoras - Cobalt,00964,Current,Fabric,Contemporary/Modern,Outdoor,,Outdoor Collection,Multi-purpose,Orange,White,,32.81,100% Polyester,S,,Contemporary/Modern,Multi-purpose,"V: 8.38""  H: 9""",60,"20,000",Outdoor,,,Cobalt,,Outdoor Collection,Approximately 32.81 yds,Aspidoras-Cobalt.jpg,$7.42,$8.49,$14.84
Aspidoras - Coral,00965,Current,Fabric,Contemporary/Modern,Outdoor,,Outdoor Collection,Multi-purpose,Blue,White,,32.81,100% Polyester,S,,Contemporary/Modern,Multi-purpose,"V: 8.38""  H: 9""",60,"20,000",Outdoor,,,Coral,,Outdoor Collection,Approximately 32.81 yds,Aspidoras-Coral.jpg,$7.42,$8.49,$14.84
Aspidoras - Yellow,00966,Current,Fabric,Contemporary/Modern,Outdoor,,Outdoor Collection,Multi-purpose,Yellow,White,,32.81,100% Polyester,S,,Contemporary/Modern,Multi-purpose,"V: 8.38""  H: 9""",60,"20,000",Outdoor,,,Yellow,,Outdoor Collection,Approximately 32.81 yds,Aspidoras-Yellow.jpg,$7.42,$8.49,$14.84
Aster-Field,00967,Current,Trim,Solid/Plain,,Lip Cords,Bouquet Collection,Multi-purpose,Multi,,,27.5,100% Polyester,S,,Solid/Plain,Multi-purpose,,0.5,,,,,Field,,Bouquet Collection,27.5 yds (25 m),Aster-Field.jpg,$0.95,$2.51,$1.90
Aster-Gold,00968,Discontinued,Trim,Solid/Plain,,Lip Cords,Bouquet Collection,Multi-purpose,Gold,,,27.5,,S,,Solid/Plain,Multi-purpose,,0.5,,,,,Gold,,Bouquet Collection,27.5 yds (25 m),,$0.95,$2.51,$1.90
